Id,Title,Author,Link
42744,Histoire de France 1547-1572 (Volume 11/19),Jules Michelet,http://www.gutenberg.org/ebooks/42744
42765,"Histoire de ma Vie, Livre 3 (Vol. 10 - 13)",George Sand,http://www.gutenberg.org/ebooks/42765
42833,Topics on Tournaments,John W. Moon,http://www.gutenberg.org/ebooks/42833
42901,Creatures of the Abyss,Murray Leinster,http://www.gutenberg.org/ebooks/42901
42914,Gladiator,Philip Wylie,http://www.gutenberg.org/ebooks/42914
42919,Angel Unawares: A Story of Christmas Eve,A. M. Williamson and C. N. Williamson,http://www.gutenberg.org/ebooks/42919
42923,The Doctor's Christmas Eve,James Lane Allen,http://www.gutenberg.org/ebooks/42923
42943,Frank Forester: A Story of the Dardanelles,Herbert Strang,http://www.gutenberg.org/ebooks/42943
42986,La Cour de Lunéville au XVIIIe siècle,Gaston Maugras,http://www.gutenberg.org/ebooks/42986
42987,Nightmare Planet,Murray Leinster,http://www.gutenberg.org/ebooks/42987
43006,Space—Time—Matter,Hermann Weyl,http://www.gutenberg.org/ebooks/43006
43008,Around the Yule Log,Willis Boyd Allen,http://www.gutenberg.org/ebooks/43008
43046,Planet of Dread,Murray Leinster,http://www.gutenberg.org/ebooks/43046
43048,The Piebald Hippogriff,Karen Anderson,http://www.gutenberg.org/ebooks/43048
43235,First on the Moon,Jeff Sutton,http://www.gutenberg.org/ebooks/43235
43282,"Scientific American, Vol. XXXIX.No. 6. [New Series.], August 10, 1878",Various,http://www.gutenberg.org/ebooks/43282
43289,Hänsel and Gretel: A Fairy Opera in Three Acts,Humperdinck and Wette,http://www.gutenberg.org/ebooks/43289
43307,Principes de la Philosophie de l'Histoire,Giambattista Vico,http://www.gutenberg.org/ebooks/43307
43311,Histoire de France 1466-1483 (Volume 8/19),Jules Michelet,http://www.gutenberg.org/ebooks/43311
43321,Histoire de France 814-1189 (Volume 2/19),Jules Michelet,http://www.gutenberg.org/ebooks/43321
43355,Mr. Punch's Book of Sport,Sir John Alexander Hammerton and Linley Sambourne,http://www.gutenberg.org/ebooks/43355
43375,Measuring Tools,Unknown,http://www.gutenberg.org/ebooks/43375
43389,Une Maladie Morale: Le mal du siècle,Paul Charpentier,http://www.gutenberg.org/ebooks/43389
43475,"Les heures longues, 1914-1917",Colette,http://www.gutenberg.org/ebooks/43475
43567,Souvenirs de mon dernier voyage à Paris (1795),Jacques-Henri Meister,http://www.gutenberg.org/ebooks/43567
43607,Builders of United Italy,Rupert Sargent Holland,http://www.gutenberg.org/ebooks/43607
43718,"Les Divins Oracles de Zoroastre, ancien Philosophe Grec, Interpretez en Rime",,http://www.gutenberg.org/ebooks/43718
43734,Relation d'un voyage du Pole Arctique au Pole Antarctique par le centre du monde,,http://www.gutenberg.org/ebooks/43734
43761,La Pensée de l'Humanité,graf Leo Tolstoy,http://www.gutenberg.org/ebooks/43761
43848,"Un Misanthrope à la Cour de Louis XIV: Montausier, sa vie et son temps",Roux,http://www.gutenberg.org/ebooks/43848
43849,"Journal du corsaire Jean Doublet de Honfleur, lieutenant de frégate sous Louis",,http://www.gutenberg.org/ebooks/43849
43873,Giacomo Puccini,Wakeling Dry,http://www.gutenberg.org/ebooks/43873
43901,Lettres de Madame de Sévigné,marquise de Marie de Rabutin-Chantal Sévigné,http://www.gutenberg.org/ebooks/43901
44017,"Le Cathécumène, traduit du chinois",Charles Bordes and Voltaire,http://www.gutenberg.org/ebooks/44017
44054,Histoire des salons de Paris (Tome 4/6),duchesse d' Laure Junot Abrantès,http://www.gutenberg.org/ebooks/44054
44083,The Count of the Saxon Shore; or The Villa in Vectis.,Church and Putnam,http://www.gutenberg.org/ebooks/44083
44114,A Jay of Italy,Bernard Edward Joseph Capes,http://www.gutenberg.org/ebooks/44114
44162,Le miroir de mort,Georges Chastellain,http://www.gutenberg.org/ebooks/44162
44235,"Memoirs of the Dukes of Urbino, Volume 2 (of 3)",James Dennistoun,http://www.gutenberg.org/ebooks/44235
44244,Souvenirs de l'armée américaine en France,Jean Berne-Bellecour,http://www.gutenberg.org/ebooks/44244
44300,Dernières Années de la Cour de Lunéville,Gaston Maugras,http://www.gutenberg.org/ebooks/44300
44323,La vie simple,Charles Wagner,http://www.gutenberg.org/ebooks/44323
44348,Dastral of the Flying Corps,Rowland Walker,http://www.gutenberg.org/ebooks/44348
44370,Handy War Guide for My Company: Handy Company Commander's Guide,Hanguillart,http://www.gutenberg.org/ebooks/44370
44390,La Comtesse Mathieu de Noailles,René Gillouin,http://www.gutenberg.org/ebooks/44390
44414,The Mormon Prophet and His Harem,C. V. Waite,http://www.gutenberg.org/ebooks/44414
44459,Lee and Longstreet at High Tide: Gettysburg in the Light of the Official Records,,http://www.gutenberg.org/ebooks/44459
44524,Christmas in Poetry: Carols and Poems,Carnegie Library School. Association,http://www.gutenberg.org/ebooks/44524
44617,"Mémoires de Luther écrits par lui-même, Tome II",Martin Luther and Jules Michelet,http://www.gutenberg.org/ebooks/44617
44664,Histoire des salons de Paris (Tome 5/6),duchesse d' Laure Junot Abrantès,http://www.gutenberg.org/ebooks/44664
44676,Histoire des salons de Paris (Tome 6/6),duchesse d' Laure Junot Abrantès,http://www.gutenberg.org/ebooks/44676
44683,South London,Walter Besant,http://www.gutenberg.org/ebooks/44683
44717,"Forward, Children!",Paul Alexander Bartlett,http://www.gutenberg.org/ebooks/44717
44723,Diderot et le Curé de Montchauvet,Armand Gasté,http://www.gutenberg.org/ebooks/44723
44730,"Memorabilia Mathematica; or, the Philomath's Quotation-Book",Moritz,http://www.gutenberg.org/ebooks/44730
44734,Training for the Trenches,Leslie Vickers,http://www.gutenberg.org/ebooks/44734
44749,Mémoires de l'Impératrice Catherine II.,Empress of Russia Catherine II,http://www.gutenberg.org/ebooks/44749
44766,The Library of Work and Play: Needlecraft,Effie Archer Archer,http://www.gutenberg.org/ebooks/44766
44796,The Prodigal Village: A Christmas Tale,Irving Bacheller,http://www.gutenberg.org/ebooks/44796
44807,Baudelaire et Sainte-Beuve,Fernand Vandérem,http://www.gutenberg.org/ebooks/44807
44813,Sally Scott of the WAVES,Roy J. Snell,http://www.gutenberg.org/ebooks/44813
44896,The Autobiography of Parley Parker Pratt,Parley P. Pratt,http://www.gutenberg.org/ebooks/44896
44907,An Interesting Account of Several Remarkable Visions,Orson Pratt,http://www.gutenberg.org/ebooks/44907
44941,The Government of God,John Taylor,http://www.gutenberg.org/ebooks/44941
44958,Les quatre livres de philosophie morale et politique de la Chine,Confucius et al.,http://www.gutenberg.org/ebooks/44958
44960,"Angélique de Mackau, Marquise de Bombelles, et la Cour de Madame Élisabeth",,http://www.gutenberg.org/ebooks/44960
44979,The Secret Memoirs of Bertha Krupp,Henry W. Fischer,http://www.gutenberg.org/ebooks/44979
45006,General Smith's Views of the Powers and Policy of the Government of the United,,http://www.gutenberg.org/ebooks/45006
45012,Cours familier de Littérature - Volume 02,Alphonse de Lamartine,http://www.gutenberg.org/ebooks/45012
45013,Cours familier de Littérature - Volume 18,Alphonse de Lamartine,http://www.gutenberg.org/ebooks/45013
45036,Les Dernières Années du Marquis et de la Marquise de Bombelles,Fleury,http://www.gutenberg.org/ebooks/45036
45049,My First Mission,George Q. Cannon,http://www.gutenberg.org/ebooks/45049
45051,William Clayton's Journal,William Clayton,http://www.gutenberg.org/ebooks/45051
45054,Essentials in Church History,Joseph Fielding Smith,http://www.gutenberg.org/ebooks/45054
45135,"The Thick of the Fray at Zeebrugge, April 1918",Percy F. Westerman,http://www.gutenberg.org/ebooks/45135
45149,The House of the Lord: A Study of Holy Sanctuaries Ancient and Modern,Talmage,http://www.gutenberg.org/ebooks/45149
45294,Christmas Carols and Midsummer Songs,Various,http://www.gutenberg.org/ebooks/45294
45303,The Life of John Taylor,B. H. Roberts,http://www.gutenberg.org/ebooks/45303
45339,The Practical Ostrich Feather Dyer,Alexander Paul,http://www.gutenberg.org/ebooks/45339
45456,"History of Julius Cæsar, Vol. 1 of 2",Emperor of the French Napoleon III,http://www.gutenberg.org/ebooks/45456
45464,The Mormon Doctrine of Deity: The Roberts-Van Der Donckt Discussion,Roberts,http://www.gutenberg.org/ebooks/45464
45468,"Les Heures du Soir - Précédées de les Heures claires, Les Heures d'après-midi",,http://www.gutenberg.org/ebooks/45468
45531,Narrative of the Life and Travels of Serjeant B——,Robert Butler,http://www.gutenberg.org/ebooks/45531
45532,"History of Julius Cæsar, Vol. 2 of 2",Emperor of the French Napoleon III,http://www.gutenberg.org/ebooks/45532
45535,Mesa Verde [Colorado] National Park,Anonymous,http://www.gutenberg.org/ebooks/45535
45542,Eighteen Months in the War Zone,Kate John Finze,http://www.gutenberg.org/ebooks/45542
45550,"Mémoires d'Outre-Tombe, Tome 3",vicomte de François-René Chateaubriand,http://www.gutenberg.org/ebooks/45550
45556,"Pappina, the Little Wanderer: A Story of Southern Italy",Katherine Wallace Davis,http://www.gutenberg.org/ebooks/45556
45573,Out with Garibaldi: A story of the liberation of Italy,G. A. Henty,http://www.gutenberg.org/ebooks/45573
45590,"Les Villes tentaculaires, précédées des Campagnes hallucinées",Emile Verhaeren,http://www.gutenberg.org/ebooks/45590
45619,"History of the Prophet Joseph,",His Mother Lucy Smith,http://www.gutenberg.org/ebooks/45619
45644,Guirlanden um Die Urnen der Zukunft,A. K. Ruh,http://www.gutenberg.org/ebooks/45644
45647,La vita militare: bozzetti,Edmondo De Amicis,http://www.gutenberg.org/ebooks/45647
45718,The Blocking of Zeebrugge,Alfred Francis Blakeney Carpenter,http://www.gutenberg.org/ebooks/45718
45806,Faust: A Lyric Drama in Five Acts,"Barbier, Carré, and Gounod",http://www.gutenberg.org/ebooks/45806
45846,Letters Exhibiting the Most Prominent Doctrines of the Church of Jesus Christ of,,http://www.gutenberg.org/ebooks/45846
45858,Lucian's True History,of Samosata Lucian,http://www.gutenberg.org/ebooks/45858
45899,Studies of Travel: Italy,Edward A. Freeman,http://www.gutenberg.org/ebooks/45899
45953,"Mémoires de Luther écrits par lui-même, Tome I",Martin Luther and Jules Michelet,http://www.gutenberg.org/ebooks/45953
45960,A Naval Venture: The War Story of an Armoured Cruiser,T. T. Jeans,http://www.gutenberg.org/ebooks/45960
46001,A Parody on Iolanthe,D. Dalziel,http://www.gutenberg.org/ebooks/46001
46028,Leaves from My Journal: Third Book of the Faith-Promoting Series,Woodruff,http://www.gutenberg.org/ebooks/46028
46092,A Little Pilgrimage in Italy,Olave M. Potter,http://www.gutenberg.org/ebooks/46092
46099,"The Vitality of ""Mormonism"": An Address",James E. Talmage,http://www.gutenberg.org/ebooks/46099
46111,Autour de la lune,Jules Verne,http://www.gutenberg.org/ebooks/46111
46114,"Canada in Flanders, Volume I",Baron Max Aitken Beaverbrook,http://www.gutenberg.org/ebooks/46114
46115,"Canada in Flanders, Volume II",Baron Max Aitken Beaverbrook,http://www.gutenberg.org/ebooks/46115
46116,"Canada in Flanders, Volume III",Sir Charles G. D. Roberts,http://www.gutenberg.org/ebooks/46116
46119,The Valkyries,E. F. Benson and Richard Wagner,http://www.gutenberg.org/ebooks/46119
46191,Fighting Without a War: An Account of Military Intervention in North Russia,,http://www.gutenberg.org/ebooks/46191
46192,The Pan-German Programme,Edwyn Robert Bevan,http://www.gutenberg.org/ebooks/46192
46202,A New Witness for God (Volume 1 of 3),B. H. Roberts,http://www.gutenberg.org/ebooks/46202
46208,A Voice from Jerusalem,Orson Hyde,http://www.gutenberg.org/ebooks/46208
46210,The Retreat from Mons,George Stuart Gordon,http://www.gutenberg.org/ebooks/46210
46221,"Items on the Priesthood, presented to the Latter-day Saints",John Taylor,http://www.gutenberg.org/ebooks/46221
46237,The Romance of Book-Collecting,J. Herbert Slater,http://www.gutenberg.org/ebooks/46237
46243,"Divine Authority; Or, the Question: Was Joseph Smith Sent of God?",Orson Pratt,http://www.gutenberg.org/ebooks/46243
46244,"The Kingdom of God, Part 1",Orson Pratt,http://www.gutenberg.org/ebooks/46244
46256,In the Ypres Salient,Beckles Willson,http://www.gutenberg.org/ebooks/46256
46283,The Motor-Bus in War,A. M. Beatson,http://www.gutenberg.org/ebooks/46283
46299,With the French Flying Corps,Carroll Dana Winslow,http://www.gutenberg.org/ebooks/46299
46300,The First Canadians in France,F. McKelvey Bell,http://www.gutenberg.org/ebooks/46300
46303,"South Africa and the Transvaal War, Vol. 6 (of 8)",Louis Creswicke,http://www.gutenberg.org/ebooks/46303
46323,The Soul of the Soldier: Sketches from the Western Battle-Front,Thomas Tiplady,http://www.gutenberg.org/ebooks/46323
46347,"Men of Our Times; Or, Leading Patriots of the Day",Harriet Beecher Stowe,http://www.gutenberg.org/ebooks/46347
46391,"Memoirs of John R. Young, Utah Pioneer, 1847",John R. Young,http://www.gutenberg.org/ebooks/46391
46447,Ma confession,graf Leo Tolstoy,http://www.gutenberg.org/ebooks/46447
46521,Forty Years Among the Indians,Daniel W. Jones,http://www.gutenberg.org/ebooks/46521
46536,The Gospel: An Exposition of its First Principles,B. H. Roberts,http://www.gutenberg.org/ebooks/46536
46549,The Willing Horse: A Novel,Ian Hay,http://www.gutenberg.org/ebooks/46549
46601,Gems for the Young Folks,Various,http://www.gutenberg.org/ebooks/46601
46602,Lydia Knight's History,Susa Young Gates,http://www.gutenberg.org/ebooks/46602
46617,The Plan of Salvation,John Morgan,http://www.gutenberg.org/ebooks/46617
46635,Gospel Philosophy,J. H. Ward,http://www.gutenberg.org/ebooks/46635
46718,Au bord de la Bièvre: impressions et souvenirs,Alfred Delvau,http://www.gutenberg.org/ebooks/46718
46733,A String of Pearls,Various,http://www.gutenberg.org/ebooks/46733
46734,Scraps of Biography,Various,http://www.gutenberg.org/ebooks/46734
46751,"The Strength of the ""Mormon"" Position",Orson F. Whitney,http://www.gutenberg.org/ebooks/46751
46773,"Pietro Mascagni, con nota delle opere e ritratto",Giannotto Bastianelli,http://www.gutenberg.org/ebooks/46773
46783,Early Scenes in Church History,Various,http://www.gutenberg.org/ebooks/46783
46974,Rays of Living Light on the One Way of Salvation,Charles W. Penrose,http://www.gutenberg.org/ebooks/46974
46981,Psicologia criminale,Michele Longo,http://www.gutenberg.org/ebooks/46981
47090,A Treatise on Hat-Making and Felting,hatter John Thomson,http://www.gutenberg.org/ebooks/47090
47091,"History of the Church of Jesus Christ of Latter-Day Saints, Volume 1",Smith et al.,http://www.gutenberg.org/ebooks/47091
47109,Gospel Doctrine: Selections from the Sermons and Writings of Joseph F. Smith,,http://www.gutenberg.org/ebooks/47109
47132,"South Africa and the Transvaal War, Vol. 7 (of 8)",Louis Creswicke,http://www.gutenberg.org/ebooks/47132
47167,"On the Quantum Theory of Line-Spectra, Part 1 and 2",Niels Bohr,http://www.gutenberg.org/ebooks/47167
47182,The Vitality of Mormonism: Brief Essays on Distinctive Doctrines of the Church,,http://www.gutenberg.org/ebooks/47182
47188,Le collier des jours: Souvenirs de ma vie,Judith Gautier,http://www.gutenberg.org/ebooks/47188
47192,"History of the Church of Jesus Christ of Latter-day Saints, Volume 2",Smith et al.,http://www.gutenberg.org/ebooks/47192
47196,Essai sur Talleyrand,Baron Henry Lytton Bulwer Dalling and Bulwer,http://www.gutenberg.org/ebooks/47196
47248,"The Heroic Record of the British Navy: A Short History of the Naval War,",,http://www.gutenberg.org/ebooks/47248
47269,Over the Canadian Battlefields,John Wesley Dafoe,http://www.gutenberg.org/ebooks/47269
47307,"Nancy Dale, Army Nurse",Ruby Lorraine Radford,http://www.gutenberg.org/ebooks/47307
47316,New Witnesses for God (Volume 2 of 3),B. H. Roberts,http://www.gutenberg.org/ebooks/47316
47333,Christmas Stories from French and Spanish Writers,Antoinette Ogden,http://www.gutenberg.org/ebooks/47333
47336,Cowley's Talks on Doctrine,Matthias F. Cowley,http://www.gutenberg.org/ebooks/47336
47338,Kate Vernon: A Tale. Vol. 1 (of 3),Mrs. Alexander,http://www.gutenberg.org/ebooks/47338
47360,Le collier des jours: Le second rang du collier,Judith Gautier,http://www.gutenberg.org/ebooks/47360
47404,Le collier des jours: Le troisième rang du collier,Judith Gautier,http://www.gutenberg.org/ebooks/47404
47449,"South Africa and the Transvaal War, Vol. 8 (of 8)",Louis Creswicke,http://www.gutenberg.org/ebooks/47449
47464,The Theory of Spectra and Atomic Constitution: Three Essays,Niels Bohr,http://www.gutenberg.org/ebooks/47464
47519,President Heber C. Kimball's Journal,Heber C. Kimball,http://www.gutenberg.org/ebooks/47519
47526,Precious Memories,George C. Lambert,http://www.gutenberg.org/ebooks/47526
47696,Barry Blake of the Flying Fortress,Gaylord Du Bois,http://www.gutenberg.org/ebooks/47696
47703,"Wilford Woodruff, Fourth President of the Church of Jesus Christ of Latter-Day",,http://www.gutenberg.org/ebooks/47703
47707,"History of the Church of Jesus Christ of Latter-day Saints, Volume 3",Smith et al.,http://www.gutenberg.org/ebooks/47707
47708,Biography and Family Record of Lorenzo Snow,Eliza R. Snow,http://www.gutenberg.org/ebooks/47708
47730,Defense of the Faith and the Saints (Volume 1 of 2),B. H. Roberts,http://www.gutenberg.org/ebooks/47730
47754,Blesky nad Beskydami,František Omelka,http://www.gutenberg.org/ebooks/47754
47775,"Kitty Carter, Canteen Girl",Ruby Lorraine Radford,http://www.gutenberg.org/ebooks/47775
47793,Sparky Ames of the Ferry Command,Roy J. Snell,http://www.gutenberg.org/ebooks/47793
47956,"Christmastide: Its History, Festivities, and Carols",William Sandys,http://www.gutenberg.org/ebooks/47956
47963,La doctrine de l'Islam,Bernard Carra de Vaux,http://www.gutenberg.org/ebooks/47963
48004,Souvenirs d'égotisme,Stendhal,http://www.gutenberg.org/ebooks/48004
48006,"Considérations inactuelles, deuxième série",Friedrich Wilhelm Nietzsche,http://www.gutenberg.org/ebooks/48006
48007,Rustic Chivalry (Cavalleria Rusticana): Melodrama in One Act,Pietro Mascagni et al.,http://www.gutenberg.org/ebooks/48007
48070,Linguaggio e proverbi marinareschi,Emanuele Celesia,http://www.gutenberg.org/ebooks/48070
48187,Memorials of Old London. Volume 2 (of 2),P. H. Ditchfield,http://www.gutenberg.org/ebooks/48187
48214,The Rhinegold & The Valkyrie,Richard Wagner,http://www.gutenberg.org/ebooks/48214
48226,Dick Donnelly of the Paratroops,Marshall McClintock,http://www.gutenberg.org/ebooks/48226
48246,A Parody on Princess Ida,D. Dalziel,http://www.gutenberg.org/ebooks/48246
48257,"Chronique de 1831 à 1862, Tome 2 (de 4)",duchesse de Dorothée Dino,http://www.gutenberg.org/ebooks/48257
48284,"Jacob Hamblin: A Narrative of His Personal Experience as a Frontiersman,",,http://www.gutenberg.org/ebooks/48284
48517,Mother Stories from the Book of Mormon,William A. Morton,http://www.gutenberg.org/ebooks/48517
48529,Essais de Montaigne (self-édition) - Volume I,Michel de Montaigne,http://www.gutenberg.org/ebooks/48529
48530,Giardino di Ricreatione,John Florio,http://www.gutenberg.org/ebooks/48530
48549,March Anson and Scoot Bailey of the U.S. Navy,Marshall McClintock,http://www.gutenberg.org/ebooks/48549
48599,Norma Kent of the WACS,Roy J. Snell,http://www.gutenberg.org/ebooks/48599
48714,Cape Gloucester: The Green Inferno,Bernard C. Nalty,http://www.gutenberg.org/ebooks/48714
48723,A Parody on Patience,D. Dalziel,http://www.gutenberg.org/ebooks/48723
48747,Who Ate the Pink Sweetmeat? And Other Christmas Stories,Mary Hartwell Catherwood et al.,http://www.gutenberg.org/ebooks/48747
48769,Compendio di psicologia,Wilhelm Max Wundt,http://www.gutenberg.org/ebooks/48769
48807,First Offensive: The Marine Campaign for Guadalcanal,Henry I. Shaw,http://www.gutenberg.org/ebooks/48807
48808,Top of the Ladder: Marine Operations in the Northern Solomons,John C. Chapin,http://www.gutenberg.org/ebooks/48808
48810,A Magnificent Fight: Marines in the Battle for Wake Island,Robert Cressman,http://www.gutenberg.org/ebooks/48810
48811,From Makin to Bougainville: Marine Raiders in the Pacific War,Jon T. Hoffman,http://www.gutenberg.org/ebooks/48811
48836,Across the Reef: The Marine Assault of Tarawa,Joseph H. Alexander,http://www.gutenberg.org/ebooks/48836
48880,Rough Beast,Roger D. Aycock,http://www.gutenberg.org/ebooks/48880
48898,Breaking the Outer Ring: Marine Landings in the Marshall Islands,John C. Chapin,http://www.gutenberg.org/ebooks/48898
48899,Breaching the Marianas: The Battle for Saipan,John C. Chapin,http://www.gutenberg.org/ebooks/48899
48936,Up The Slot: Marines in the Central Solomons,Charles D. Melson,http://www.gutenberg.org/ebooks/48936
48969,A Close Encounter: The Marine Landing on Tinian,Richard Harwood,http://www.gutenberg.org/ebooks/48969
48991,Leyte: The Return to the Philippines,M. Hamlin Cannon,http://www.gutenberg.org/ebooks/48991
49032,Bloody Beaches: The Marines at Peleliu,Gordon D. Gayle,http://www.gutenberg.org/ebooks/49032
49056,Liberation: Marines in the Recapture of Guam,Cyril J. O'Brien,http://www.gutenberg.org/ebooks/49056
49080,Closing In: Marines in the Seizure of Iwo Jima,Joseph H. Alexander,http://www.gutenberg.org/ebooks/49080
49119,The Final Campaign: Marines in the Victory on Okinawa,Joseph H. Alexander,http://www.gutenberg.org/ebooks/49119
49131,Wings over England,Roy J. Snell,http://www.gutenberg.org/ebooks/49131
49165,Brightside Crossing,Alan Edward Nourse,http://www.gutenberg.org/ebooks/49165
49168,Essais de Montaigne (self-édition) - Volume II,Michel de Montaigne,http://www.gutenberg.org/ebooks/49168
49229,Yule-Tide Yarns,G. A. Henty,http://www.gutenberg.org/ebooks/49229
49327,Labors in the Vineyard,Various,http://www.gutenberg.org/ebooks/49327
49357,Outlines of Mormon Philosophy,Lycurgus A. Wilson,http://www.gutenberg.org/ebooks/49357
49362,Helpful Visions,"Kennon, Rich, Shreeve, and Whitney",http://www.gutenberg.org/ebooks/49362
49401,Eventful Narratives,Robert Aveson and Oliver Boardman Huntington,http://www.gutenberg.org/ebooks/49401
49432,"The Myth of the ""Manuscript Found,"" or the Absurdities of the ""Spaulding Story""",,http://www.gutenberg.org/ebooks/49432
49437,Páginas escogidas,Antonio Machado,http://www.gutenberg.org/ebooks/49437
49441,Aux glaces polaires: Indiens et esquimaux,R. P. Duchaussois,http://www.gutenberg.org/ebooks/49441
49462,Lord Tedric,E. E. Smith,http://www.gutenberg.org/ebooks/49462
49507,Siegfried & The Twilight of the Gods,Richard Wagner,http://www.gutenberg.org/ebooks/49507
49525,First Lensman,E. E. Smith,http://www.gutenberg.org/ebooks/49525
49526,The Missouri Persecutions,B. H. Roberts,http://www.gutenberg.org/ebooks/49526
49531,A Man Obsessed,Alan Edward Nourse,http://www.gutenberg.org/ebooks/49531
49651,Tedric,E. E. Smith,http://www.gutenberg.org/ebooks/49651
49693,The Machine That Floats,Joe Gibson,http://www.gutenberg.org/ebooks/49693
49712,Vies imaginaires,Marcel Schwob,http://www.gutenberg.org/ebooks/49712
49739,Gems of Reminiscence,George C. Lambert,http://www.gutenberg.org/ebooks/49739
49754,What Do You Read?,Boyd Ellanby,http://www.gutenberg.org/ebooks/49754
49767,Business For the Lawyers,Ralph Robin,http://www.gutenberg.org/ebooks/49767
49779,Publicity Stunt,Robert Moore Williams,http://www.gutenberg.org/ebooks/49779
49809,Junior,Robert Abernathy,http://www.gutenberg.org/ebooks/49809
49823,Batik and Other Pattern Dyeing,Ida Strawn Baker and Walter Davis Baker,http://www.gutenberg.org/ebooks/49823
49830,Treasures in Heaven,George C. Lambert,http://www.gutenberg.org/ebooks/49830
49836,Niebla (Nivola),Miguel de Unamuno,http://www.gutenberg.org/ebooks/49836
49887,Pensées d'une amazone,Natalie Clifford Barney,http://www.gutenberg.org/ebooks/49887
49897,The Gravity Business,James E. Gunn,http://www.gutenberg.org/ebooks/49897
50022,The Wailing Asteroid,Murray Leinster,http://www.gutenberg.org/ebooks/50022
50029,The Story of the Book of Mormon,George Reynolds,http://www.gutenberg.org/ebooks/50029
50063,People Minus X,Raymond Z. Gallun,http://www.gutenberg.org/ebooks/50063
50072,Fragments of Experience,Various,http://www.gutenberg.org/ebooks/50072
50083,"Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, (1/6)",,http://www.gutenberg.org/ebooks/50083
50103,The Dwindling Years,Lester Del Rey,http://www.gutenberg.org/ebooks/50103
50130,The Negro in the American Rebellion: His Heroism and His Fidelity,Brown,http://www.gutenberg.org/ebooks/50130
50133,The Dunwich Horror,H. P. Lovecraft,http://www.gutenberg.org/ebooks/50133
50138,Doomsday Eve,Robert Moore Williams,http://www.gutenberg.org/ebooks/50138
50217,Dave Dawson with the Pacific Fleet,Robert Sidney Bowen,http://www.gutenberg.org/ebooks/50217
50259,Dave Dawson with the Flying Tigers,Robert Sidney Bowen,http://www.gutenberg.org/ebooks/50259
50267,"V. Blasco Ibáñez, ses romans et le roman de sa vie",Camille Pitollet,http://www.gutenberg.org/ebooks/50267
50290,Space Station 1,Frank Belknap Long,http://www.gutenberg.org/ebooks/50290
50302,The Rise and Fall of Nauvoo,B. H. Roberts,http://www.gutenberg.org/ebooks/50302
50309,Dave Dawson in Libya,Robert Sidney Bowen,http://www.gutenberg.org/ebooks/50309
50332,The Diamond Lens,Fitz James O'Brien,http://www.gutenberg.org/ebooks/50332
50357,Origin of the 'Reorganized' Church and the Question of Succession,Smith,http://www.gutenberg.org/ebooks/50357
50400,"Dave Dawson, Flight Lieutenant",Robert Sidney Bowen,http://www.gutenberg.org/ebooks/50400
50406,Operation Interstellar,George O. Smith,http://www.gutenberg.org/ebooks/50406
50441,Master of Life and Death,Robert Silverberg,http://www.gutenberg.org/ebooks/50441
50513,Histoire de Jane Grey,Jean Marie Dargaud,http://www.gutenberg.org/ebooks/50513
50535,Blood Atonement and the Origin of Plural Marriage: A Discussion,Evans and Smith,http://www.gutenberg.org/ebooks/50535
50536,"Gospel Themes: A Treatise on Salient Features of ""Mormonism""",Orson F. Whitney,http://www.gutenberg.org/ebooks/50536
50566,Falcons of Narabedla,Marion Zimmer Bradley,http://www.gutenberg.org/ebooks/50566
50571,The Green Odyssey,Philip José Farmer,http://www.gutenberg.org/ebooks/50571
50585,A Thousand Degrees Below Zero,Murray Leinster,http://www.gutenberg.org/ebooks/50585
50605,Lettres à Mademoiselle de Volland,Denis Diderot,http://www.gutenberg.org/ebooks/50605
50622,The Silver Menace,Murray Leinster,http://www.gutenberg.org/ebooks/50622
50633,Louis XIV et Marie Mancini d'après de nouveaux documents,R. de Chantelauze,http://www.gutenberg.org/ebooks/50633
50635,Dave Dawson with the Eighth Air Force,Robert Sidney Bowen,http://www.gutenberg.org/ebooks/50635
50661,Dave Dawson at Singapore,Robert Sidney Bowen,http://www.gutenberg.org/ebooks/50661
50668,The Secret Martians,Jack Sharkey,http://www.gutenberg.org/ebooks/50668
50682,The Planet Mappers,E. Everett Evans,http://www.gutenberg.org/ebooks/50682
50702,Venus Boy,Lee Sutton,http://www.gutenberg.org/ebooks/50702
50708,"Lettres du prince de Metternich à la comtesse de Lieven, 1818-1819",Metternich,http://www.gutenberg.org/ebooks/50708
50713,One Against the Moon,Donald A. Wollheim,http://www.gutenberg.org/ebooks/50713
50719,Juju,Murray Leinster,http://www.gutenberg.org/ebooks/50719
50736,Address: Centauri,F. L. Wallace,http://www.gutenberg.org/ebooks/50736
50753,Later Than You Think,Fritz Leiber,http://www.gutenberg.org/ebooks/50753
50766,The Snowball Effect,Katherine MacLean,http://www.gutenberg.org/ebooks/50766
50774,Contagion,Katherine MacLean,http://www.gutenberg.org/ebooks/50774
50783,The Alien,Raymond F. Jones,http://www.gutenberg.org/ebooks/50783
50786,Cours de philosophie positive. (6/6),Auguste Comte,http://www.gutenberg.org/ebooks/50786
50796,Shipping Clerk,Joseph Samachson,http://www.gutenberg.org/ebooks/50796
50802,A City Near Centaurus,William R. Doede,http://www.gutenberg.org/ebooks/50802
50818,How to Make Friends,Jim Harmon,http://www.gutenberg.org/ebooks/50818
